FeedbackID,CustomerID,ProductID,Review,Rating,Date
FB036039,CUST018362,P0220,"Phone is okay, expected slightly better battery",3,2024-09-13
FB036040,CUST049745,P0435,"It's fine, delivery took a couple of extra days",3,2025-09-03
FB036041,CUST037456,P0412,"Phone is okay, expected slightly better battery",3,2023-07-15
FB036042,CUST031102,P0457,"Average performance, heats up a bit while gaming",3,2025-07-31
FB036043,CUST033165,P0351,"Great value for money, battery life is superb",5,2025-11-13
FB036044,CUST033823,P0306,"Poor packaging, box was damaged on arrival",1,2024-06-25
FB036045,CUST035153,P0333,"Battery drains too fast, not worth the price",1,2023-12-13
FB036046,CUST035463,P0452,"Battery drains too fast, not worth the price",2,2026-04-12
FB036047,CUST031287,P0287,Build quality and after-sales support are great,4,2024-04-09
FB036048,CUST039253,P0343,Build quality and after-sales support are great,4,2025-12-24
FB036049,CUST042586,P0092,"Phone is okay, expected slightly better battery",3,2025-04-12
FB036050,CUST038215,P0455,Loved the display and performance,5,2024-07-30
FB036051,CUST012779,P0519,Build quality and after-sales support are great,5,2025-04-08
FB036052,CUST014241,P0518,Warranty claim process was very slow,1,2026-05-25
FB036053,CUST015449,P0390,"Great value for money, battery life is superb",5,2024-05-05
FB036054,CUST043259,P0013,"Great value for money, battery life is superb",4,2023-12-10
FB036055,CUST035550,P0003,"Received a scratched unit, very disappointed",2,2024-06-18
FB036056,CUST047314,P0352,"Great value for money, battery life is superb",5,2026-04-08
FB036057,CUST034360,P0209,"Average performance, heats up a bit while gaming",3,2023-07-17
FB036058,CUST020589,P0042,"Very happy with the purchase, smooth experience",4,2025-03-10
FB036059,CUST007186,P0195,Warranty claim process was very slow,2,2024-02-19
FB036060,CUST021509,P0314,"Great value for money, battery life is superb",5,2024-12-30
FB036061,CUST041952,P0516,"Excellent phone, camera quality is amazing",5,2023-09-30
FB036062,CUST040763,P0537,"Very happy with the purchase, smooth experience",5,2025-04-25
FB036063,CUST007776,P0296,Build quality and after-sales support are great,5,2026-05-19
FB036064,CUST002700,P0031,"Phone hung frequently, had to get it exchanged",2,2026-02-27
FB036065,CUST010990,P0368,"Very happy with the purchase, smooth experience",5,2026-05-03
FB036066,CUST040953,P0459,"Phone hung frequently, had to get it exchanged",2,2024-11-28
FB036067,CUST024360,P0152,"Great value for money, battery life is superb",5,2023-08-15
FB036068,CUST005394,P0270,"Excellent phone, camera quality is amazing",5,2024-07-02
FB036069,CUST047994,P0079,"It's fine, delivery took a couple of extra days",3,2024-12-25
FB036070,CUST020386,P0515,"Battery drains too fast, not worth the price",1,2026-06-18
FB036071,CUST020131,P0309,"Average performance, heats up a bit while gaming",3,2024-07-01
FB036072,CUST018572,P0136,"Phone is okay, expected slightly better battery",3,2025-11-04
FB036073,CUST027820,P0321,"Received a scratched unit, very disappointed",1,2023-07-22
FB036074,CUST020842,P0305,"Average performance, heats up a bit while gaming",3,2026-05-02
FB036075,CUST026200,P0302,"Average performance, heats up a bit while gaming",3,2024-08-02
FB036076,CUST012162,P0571,"Excellent phone, camera quality is amazing",5,2023-07-16
FB036077,CUST002245,P0321,"Excellent phone, camera quality is amazing",4,2023-08-28
FB036078,CUST011826,P0390,Loved the display and performance,4,2024-05-13
FB036079,CUST032797,P0262,Super fast delivery and genuine product,5,2026-02-17
FB036080,CUST022795,P0293,"Very happy with the purchase, smooth experience",4,2026-04-14
FB036081,CUST015707,P0120,"Great value for money, battery life is superb",4,2026-05-28
FB036082,CUST048843,P0586,"Average performance, heats up a bit while gaming",3,2024-08-11
FB036083,CUST048631,P0408,"Average performance, heats up a bit while gaming",3,2024-01-20
FB036084,CUST005489,P0581,"Received a scratched unit, very disappointed",2,2025-06-12
FB036085,CUST019616,P0060,Build quality and after-sales support are great,5,2026-03-15
FB036086,CUST016020,P0116,"Received a scratched unit, very disappointed",1,2025-06-20
FB036087,CUST045557,P0055,"Received a scratched unit, very disappointed",2,2026-05-21
FB036088,CUST000795,P0324,"Great value for money, battery life is superb",5,2025-04-27
FB036089,CUST049093,P0446,Warranty claim process was very slow,2,2024-09-17
FB036090,CUST046871,P0578,"Excellent phone, camera quality is amazing",4,2024-04-05
FB036091,CUST010487,P0039,"Great value for money, battery life is superb",5,2025-07-08
FB036092,CUST018354,P0196,"Poor packaging, box was damaged on arrival",1,2025-01-06
FB036093,CUST001519,P0053,"Excellent phone, camera quality is amazing",4,2026-04-18
FB036094,CUST011839,P0396,Build quality and after-sales support are great,5,2024-10-06
FB036095,CUST039800,P0053,Loved the display and performance,4,2025-08-05
FB036096,CUST035932,P0590,"It's fine, delivery took a couple of extra days",3,2025-05-05
FB036097,CUST038637,P0275,"It's fine, delivery took a couple of extra days",3,2024-12-31
FB036098,CUST004413,P0129,Super fast delivery and genuine product,4,2025-06-05
FB036099,CUST012515,P0427,"Great value for money, battery life is superb",5,2024-11-14
FB036100,CUST044277,P0273,"Very happy with the purchase, smooth experience",5,2025-10-18
FB036101,CUST037036,P0539,Loved the display and performance,4,2025-08-02
FB036102,CUST025482,P0449,Build quality and after-sales support are great,4,2023-09-03
FB036103,CUST033477,P0491,"Battery drains too fast, not worth the price",2,2025-09-19
FB036104,CUST047009,P0371,"Very happy with the purchase, smooth experience",4,2025-02-23
FB036105,CUST010538,P0478,"Poor packaging, box was damaged on arrival",2,2025-03-29
FB036106,CUST024290,P0179,Warranty claim process was very slow,1,2023-12-31
FB036107,CUST013305,P0052,"It's fine, delivery took a couple of extra days",3,2025-04-25
FB036108,CUST040002,P0439,"It's fine, delivery took a couple of extra days",3,2025-10-31
FB036109,CUST029184,P0174,"Great value for money, battery life is superb",5,2026-07-03
FB036110,CUST013057,P0349,Loved the display and performance,4,2025-03-04
FB036111,CUST030864,P0311,"Average performance, heats up a bit while gaming",3,2026-05-24
FB036112,CUST014435,P0030,"It's fine, delivery took a couple of extra days",3,2025-01-27
FB036113,CUST037174,P0221,"Poor packaging, box was damaged on arrival",2,2025-12-04
FB036114,CUST049204,P0555,Super fast delivery and genuine product,4,2024-11-10
FB036115,CUST017071,P0063,"Excellent phone, camera quality is amazing",4,2024-01-14
FB036116,CUST045216,P0383,"Battery drains too fast, not worth the price",1,2025-02-22
FB036117,CUST014273,P0350,"Excellent phone, camera quality is amazing",5,2025-03-27
FB036118,CUST024275,P0567,"Very happy with the purchase, smooth experience",4,2026-04-18
FB036119,CUST017961,P0209,"Great value for money, battery life is superb",5,2024-03-27
FB036120,CUST020195,P0382,"Very happy with the purchase, smooth experience",4,2026-03-17
FB036121,CUST010943,P0188,"Excellent phone, camera quality is amazing",5,2025-09-11
FB036122,CUST037058,P0463,Loved the display and performance,5,2025-02-07
FB036123,CUST003094,P0044,"Received a scratched unit, very disappointed",2,2026-05-24
FB036124,CUST024741,P0213,"Excellent phone, camera quality is amazing",4,2024-12-16
FB036125,CUST019839,P0429,"It's fine, delivery took a couple of extra days",3,2024-08-11
FB036126,CUST007453,P0190,Super fast delivery and genuine product,5,2024-12-30
FB036127,CUST041183,P0087,Build quality and after-sales support are great,4,2025-08-29
FB036128,CUST003724,P0052,"It's fine, delivery took a couple of extra days",3,2024-06-22
FB036129,CUST025571,P0447,Loved the display and performance,5,2024-01-20
FB036130,CUST016843,P0592,"Excellent phone, camera quality is amazing",4,2023-08-27
FB036131,CUST010551,P0308,Build quality and after-sales support are great,5,2026-02-09
FB036132,CUST005924,P0013,Super fast delivery and genuine product,4,2025-02-03
FB036133,CUST046006,P0428,Super fast delivery and genuine product,4,2024-01-12
FB036134,CUST016473,P0550,Build quality and after-sales support are great,5,2025-05-16
FB036135,CUST020061,P0583,"Poor packaging, box was damaged on arrival",2,2026-04-05
FB036136,CUST033072,P0547,"Phone hung frequently, had to get it exchanged",1,2024-08-27
FB036137,CUST009708,P0308,"Poor packaging, box was damaged on arrival",2,2025-10-07
FB036138,CUST002972,P0594,"Average performance, heats up a bit while gaming",3,2024-02-29
FB036139,CUST004781,P0288,Build quality and after-sales support are great,4,2024-03-30
FB036140,CUST000218,P0349,"Excellent phone, camera quality is amazing",5,2025-11-21
FB036141,CUST028667,P0393,"Excellent phone, camera quality is amazing",5,2025-05-09
FB036142,CUST032729,P0428,"Very happy with the purchase, smooth experience",4,2026-06-05
FB036143,CUST018834,P0075,Loved the display and performance,5,2026-02-27
FB036144,CUST022905,P0020,"Poor packaging, box was damaged on arrival",2,2026-05-14
FB036145,CUST014652,P0084,"Excellent phone, camera quality is amazing",4,2023-10-22
FB036146,CUST018444,P0465,"Great value for money, battery life is superb",5,2023-10-30
FB036147,CUST019427,P0283,"Very happy with the purchase, smooth experience",4,2023-11-25
FB036148,CUST043370,P0181,"Phone hung frequently, had to get it exchanged",1,2025-03-21
FB036149,CUST030854,P0504,"Great value for money, battery life is superb",5,2024-01-04
FB036150,CUST006754,P0320,"Great value for money, battery life is superb",4,2024-03-24
FB036151,CUST046939,P0422,"Excellent phone, camera quality is amazing",5,2025-05-11
FB036152,CUST043016,P0348,"Very happy with the purchase, smooth experience",5,2025-05-05
FB036153,CUST003283,P0394,Build quality and after-sales support are great,5,2025-11-04
FB036154,CUST040567,P0392,"Phone hung frequently, had to get it exchanged",2,2023-08-20
FB036155,CUST013892,P0040,Super fast delivery and genuine product,4,2024-01-26
FB036156,CUST026420,P0505,"Great value for money, battery life is superb",4,2024-03-06
FB036157,CUST044131,P0370,Build quality and after-sales support are great,4,2024-08-06
FB036158,CUST010865,P0230,"It's fine, delivery took a couple of extra days",3,2026-01-09
FB036159,CUST030774,P0469,Build quality and after-sales support are great,4,2025-02-04
FB036160,CUST002260,P0499,"Phone is okay, expected slightly better battery",3,2025-05-09
FB036161,CUST026183,P0220,"It's fine, delivery took a couple of extra days",3,2024-08-10
FB036162,CUST010451,P0373,"It's fine, delivery took a couple of extra days",3,2024-06-17
FB036163,CUST002152,P0538,"Great value for money, battery life is superb",4,2024-05-31
FB036164,CUST037271,P0207,Super fast delivery and genuine product,5,2024-04-14
FB036165,CUST040335,P0337,"Excellent phone, camera quality is amazing",4,2026-04-01
FB036166,CUST035800,P0297,Super fast delivery and genuine product,4,2025-11-21
FB036167,CUST015578,P0143,Super fast delivery and genuine product,5,2024-02-08
FB036168,CUST034834,P0538,Loved the display and performance,4,2026-02-03
FB036169,CUST046257,P0284,Super fast delivery and genuine product,5,2026-05-22
FB036170,CUST018353,P0156,"Very happy with the purchase, smooth experience",5,2024-11-12
FB036171,CUST025713,P0046,Super fast delivery and genuine product,5,2025-08-16
FB036172,CUST048178,P0074,"Excellent phone, camera quality is amazing",5,2024-09-13
FB036173,CUST004462,P0369,"Received a scratched unit, very disappointed",2,2025-10-14
FB036174,CUST020623,P0067,"Received a scratched unit, very disappointed",1,2023-08-23
FB036175,CUST001323,P0090,Warranty claim process was very slow,2,2025-02-15
FB036176,CUST048345,P0101,Loved the display and performance,4,2025-10-17
FB036177,CUST023076,P0584,"Great value for money, battery life is superb",4,2024-02-03
FB036178,CUST036111,P0291,"Poor packaging, box was damaged on arrival",1,2025-01-29
FB036179,CUST049091,P0525,Build quality and after-sales support are great,4,2024-11-20
FB036180,CUST004095,P0317,"Great value for money, battery life is superb",5,2023-11-25
FB036181,CUST048786,P0496,"Phone is okay, expected slightly better battery",3,2024-01-03
FB036182,CUST030441,P0525,"Very happy with the purchase, smooth experience",4,2024-06-26
FB036183,CUST003350,P0059,"Great value for money, battery life is superb",4,2025-02-27
FB036184,CUST004795,P0145,Build quality and after-sales support are great,4,2025-09-12
FB036185,CUST014420,P0261,"Very happy with the purchase, smooth experience",5,2023-08-18
FB036186,CUST039451,P0584,"Phone is okay, expected slightly better battery",3,2024-03-21
FB036187,CUST007239,P0468,Build quality and after-sales support are great,4,2025-05-19
FB036188,CUST038170,P0514,"Great value for money, battery life is superb",5,2024-03-18
FB036189,CUST005997,P0538,"Phone is okay, expected slightly better battery",3,2024-08-11
FB036190,CUST048942,P0593,Build quality and after-sales support are great,5,2025-08-27
FB036191,CUST006132,P0141,"Very happy with the purchase, smooth experience",5,2026-05-06
FB036192,CUST015814,P0468,"Excellent phone, camera quality is amazing",4,2025-03-25
FB036193,CUST003864,P0154,"Very happy with the purchase, smooth experience",4,2024-03-11
FB036194,CUST031725,P0253,Build quality and after-sales support are great,5,2024-08-15
FB036195,CUST010969,P0435,"Battery drains too fast, not worth the price",2,2026-02-16
FB036196,CUST016139,P0470,Build quality and after-sales support are great,4,2025-08-11
FB036197,CUST011508,P0419,Build quality and after-sales support are great,5,2023-07-12
FB036198,CUST010859,P0431,Loved the display and performance,5,2026-01-18
FB036199,CUST001778,P0257,"Very happy with the purchase, smooth experience",4,2023-10-14
FB036200,CUST043656,P0353,"Great value for money, battery life is superb",4,2024-01-23
FB036201,CUST022432,P0193,"Poor packaging, box was damaged on arrival",2,2024-10-05
FB036202,CUST046871,P0574,"Phone is okay, expected slightly better battery",3,2025-04-06
FB036203,CUST006964,P0164,Super fast delivery and genuine product,4,2024-03-30
FB036204,CUST033944,P0157,"Excellent phone, camera quality is amazing",4,2025-03-03
FB036205,CUST021452,P0333,Super fast delivery and genuine product,5,2023-08-31
FB036206,CUST047146,P0570,"Received a scratched unit, very disappointed",1,2026-03-06
FB036207,CUST033376,P0596,"Received a scratched unit, very disappointed",1,2026-01-16
FB036208,CUST014762,P0110,"It's fine, delivery took a couple of extra days",3,2026-01-14
FB036209,CUST029163,P0139,Build quality and after-sales support are great,5,2024-08-15
FB036210,CUST042117,P0523,Build quality and after-sales support are great,4,2025-11-14
FB036211,CUST024475,P0467,"Received a scratched unit, very disappointed",2,2024-04-24
FB036212,CUST037290,P0288,"It's fine, delivery took a couple of extra days",3,2026-01-11
FB036213,CUST012533,P0027,Super fast delivery and genuine product,5,2024-12-19
FB036214,CUST019018,P0070,"Very happy with the purchase, smooth experience",4,2024-03-18
FB036215,CUST016917,P0291,"Excellent phone, camera quality is amazing",4,2024-05-08
FB036216,CUST003865,P0441,"Excellent phone, camera quality is amazing",5,2024-09-15
FB036217,CUST014338,P0502,"Excellent phone, camera quality is amazing",4,2023-07-04
FB036218,CUST007573,P0432,"Received a scratched unit, very disappointed",1,2023-11-02
FB036219,CUST021983,P0417,Warranty claim process was very slow,2,2024-10-02
FB036220,CUST030449,P0278,"It's fine, delivery took a couple of extra days",3,2024-02-04
FB036221,CUST009039,P0308,"It's fine, delivery took a couple of extra days",3,2023-10-07
FB036222,CUST028958,P0600,Build quality and after-sales support are great,4,2026-07-06
FB036223,CUST021522,P0433,Build quality and after-sales support are great,5,2026-01-13
FB036224,CUST014481,P0121,"Battery drains too fast, not worth the price",2,2024-05-28
FB036225,CUST036168,P0189,Build quality and after-sales support are great,4,2024-05-22
FB036226,CUST000467,P0482,"Poor packaging, box was damaged on arrival",1,2025-02-10
FB036227,CUST034623,P0575,Warranty claim process was very slow,1,2026-04-27
FB036228,CUST017811,P0360,"Great value for money, battery life is superb",5,2026-06-15
FB036229,CUST025953,P0142,"Great value for money, battery life is superb",4,2023-07-27
FB036230,CUST001822,P0350,"Excellent phone, camera quality is amazing",5,2026-06-26
FB036231,CUST025852,P0005,"Phone hung frequently, had to get it exchanged",1,2024-09-23
FB036232,CUST027263,P0077,"Very happy with the purchase, smooth experience",4,2023-09-24
FB036233,CUST048645,P0327,Super fast delivery and genuine product,4,2023-12-14
FB036234,CUST048351,P0498,"Average performance, heats up a bit while gaming",3,2025-03-08
FB036235,CUST026346,P0152,"Phone is okay, expected slightly better battery",3,2026-01-15
FB036236,CUST005828,P0302,"Great value for money, battery life is superb",5,2026-01-26
FB036237,CUST039467,P0579,"Very happy with the purchase, smooth experience",5,2023-11-07
FB036238,CUST033875,P0177,Warranty claim process was very slow,1,2023-09-11
FB036239,CUST039425,P0347,"Very happy with the purchase, smooth experience",4,2026-02-20
FB036240,CUST022737,P0575,"Excellent phone, camera quality is amazing",4,2025-09-12
FB036241,CUST030201,P0543,"Battery drains too fast, not worth the price",2,2024-01-26
FB036242,CUST030885,P0562,"Poor packaging, box was damaged on arrival",1,2026-02-11
FB036243,CUST023222,P0539,"Phone is okay, expected slightly better battery",3,2025-06-05
FB036244,CUST043091,P0567,"Battery drains too fast, not worth the price",1,2023-07-25
FB036245,CUST004600,P0025,"It's fine, delivery took a couple of extra days",3,2024-03-15
FB036246,CUST038361,P0447,"Battery drains too fast, not worth the price",2,2025-04-05
FB036247,CUST002377,P0329,"Phone hung frequently, had to get it exchanged",1,2024-03-31
FB036248,CUST006391,P0414,"Phone hung frequently, had to get it exchanged",1,2025-11-30
FB036249,CUST016237,P0014,"Battery drains too fast, not worth the price",2,2024-07-11
FB036250,CUST033399,P0006,Build quality and after-sales support are great,5,2025-12-03
FB036251,CUST019094,P0533,"It's fine, delivery took a couple of extra days",3,2023-09-27
FB036252,CUST002482,P0590,"Great value for money, battery life is superb",5,2024-07-11
FB036253,CUST048621,P0045,Build quality and after-sales support are great,4,2025-04-17
FB036254,CUST048972,P0427,"Excellent phone, camera quality is amazing",4,2026-01-05
FB036255,CUST004621,P0336,"Great value for money, battery life is superb",4,2025-07-23
FB036256,CUST038195,P0439,"Battery drains too fast, not worth the price",2,2026-02-03
FB036257,CUST045573,P0108,"Excellent phone, camera quality is amazing",5,2026-06-20
FB036258,CUST016810,P0444,Super fast delivery and genuine product,4,2026-02-28
FB036259,CUST029095,P0570,Super fast delivery and genuine product,4,2025-03-12
FB036260,CUST043981,P0197,"Excellent phone, camera quality is amazing",4,2026-07-04
FB036261,CUST026245,P0401,"Excellent phone, camera quality is amazing",4,2024-10-28
FB036262,CUST021612,P0042,"Phone is okay, expected slightly better battery",3,2025-06-11
FB036263,CUST007610,P0025,Super fast delivery and genuine product,4,2024-03-24
FB036264,CUST043480,P0378,Warranty claim process was very slow,2,2023-12-23
FB036265,CUST042243,P0175,Warranty claim process was very slow,1,2024-08-12
FB036266,CUST026646,P0466,Super fast delivery and genuine product,5,2026-02-05
FB036267,CUST014645,P0501,"Phone is okay, expected slightly better battery",3,2026-02-15
FB036268,CUST026751,P0246,"Excellent phone, camera quality is amazing",5,2023-10-15
FB036269,CUST003369,P0068,Loved the display and performance,5,2026-03-21
FB036270,CUST008793,P0448,Build quality and after-sales support are great,4,2024-04-29
FB036271,CUST003796,P0227,"Very happy with the purchase, smooth experience",5,2026-06-25
FB036272,CUST014106,P0391,Build quality and after-sales support are great,4,2023-11-14
FB036273,CUST029521,P0404,"It's fine, delivery took a couple of extra days",3,2024-11-18
FB036274,CUST003916,P0338,"Average performance, heats up a bit while gaming",3,2025-06-03
FB036275,CUST026528,P0467,"Excellent phone, camera quality is amazing",5,2023-12-10
FB036276,CUST017330,P0339,Super fast delivery and genuine product,5,2024-02-29
FB036277,CUST032012,P0182,"Received a scratched unit, very disappointed",1,2025-04-27
FB036278,CUST004641,P0583,"Excellent phone, camera quality is amazing",4,2024-10-08
FB036279,CUST016263,P0347,Build quality and after-sales support are great,4,2025-02-02
FB036280,CUST046574,P0252,"Great value for money, battery life is superb",5,2025-06-13
FB036281,CUST001652,P0585,"It's fine, delivery took a couple of extra days",3,2025-11-27
FB036282,CUST004666,P0526,"It's fine, delivery took a couple of extra days",3,2023-10-29
FB036283,CUST027778,P0582,Loved the display and performance,4,2023-07-09
FB036284,CUST028379,P0128,"Excellent phone, camera quality is amazing",4,2024-07-11
FB036285,CUST004639,P0491,"Received a scratched unit, very disappointed",1,2024-11-11
FB036286,CUST027630,P0595,"Great value for money, battery life is superb",4,2025-06-22
FB036287,CUST036220,P0076,"Phone is okay, expected slightly better battery",3,2024-05-04
FB036288,CUST015688,P0291,"Great value for money, battery life is superb",4,2026-04-28
FB036289,CUST046591,P0299,Build quality and after-sales support are great,4,2023-09-02
FB036290,CUST031610,P0163,"Battery drains too fast, not worth the price",1,2024-11-16
FB036291,CUST008990,P0051,"It's fine, delivery took a couple of extra days",3,2025-08-20
FB036292,CUST028429,P0313,"Very happy with the purchase, smooth experience",4,2025-05-19
FB036293,CUST029365,P0111,Warranty claim process was very slow,2,2024-01-28
FB036294,CUST048561,P0190,"Phone is okay, expected slightly better battery",3,2025-03-26
FB036295,CUST021973,P0213,Build quality and after-sales support are great,5,2023-09-12
FB036296,CUST019840,P0013,Super fast delivery and genuine product,5,2025-07-20
FB036297,CUST027474,P0010,"Poor packaging, box was damaged on arrival",1,2026-02-25
FB036298,CUST033418,P0130,"Poor packaging, box was damaged on arrival",2,2025-04-24
FB036299,CUST001811,P0247,"Phone is okay, expected slightly better battery",3,2025-04-17
FB036300,CUST021760,P0598,Build quality and after-sales support are great,5,2026-01-22
FB036301,CUST034539,P0350,"Phone is okay, expected slightly better battery",3,2025-01-11
FB036302,CUST023231,P0274,"Battery drains too fast, not worth the price",1,2025-08-03
FB036303,CUST046657,P0443,"Phone is okay, expected slightly better battery",3,2024-02-23
FB036304,CUST011722,P0206,"Excellent phone, camera quality is amazing",4,2026-02-01
FB036305,CUST009775,P0235,"Battery drains too fast, not worth the price",1,2023-10-30
FB036306,CUST027470,P0527,"Phone is okay, expected slightly better battery",3,2025-07-05
FB036307,CUST037312,P0270,Loved the display and performance,4,2025-04-07
FB036308,CUST004995,P0276,"Average performance, heats up a bit while gaming",3,2023-10-28
FB036309,CUST044746,P0444,"Excellent phone, camera quality is amazing",5,2024-05-15
FB036310,CUST004190,P0421,Build quality and after-sales support are great,5,2024-10-18
FB036311,CUST031345,P0094,Super fast delivery and genuine product,5,2025-09-05
FB036312,CUST035569,P0293,Loved the display and performance,5,2024-05-17
FB036313,CUST029835,P0214,"Battery drains too fast, not worth the price",2,2025-12-20
FB036314,CUST008640,P0083,"Excellent phone, camera quality is amazing",5,2025-12-19
FB036315,CUST040700,P0478,Build quality and after-sales support are great,5,2024-02-08
FB036316,CUST008981,P0495,Super fast delivery and genuine product,5,2023-11-30
FB036317,CUST037023,P0026,Build quality and after-sales support are great,5,2024-07-17
FB036318,CUST026693,P0079,"Great value for money, battery life is superb",5,2024-04-03
FB036319,CUST019331,P0584,"It's fine, delivery took a couple of extra days",3,2025-01-15
FB036320,CUST032668,P0380,"Battery drains too fast, not worth the price",1,2023-07-16
FB036321,CUST039200,P0194,"Phone is okay, expected slightly better battery",3,2025-12-26
FB036322,CUST013871,P0223,Loved the display and performance,5,2024-08-31
FB036323,CUST045215,P0454,"Great value for money, battery life is superb",4,2026-04-08
FB036324,CUST030041,P0240,"Excellent phone, camera quality is amazing",4,2026-02-28
FB036325,CUST031084,P0383,"Poor packaging, box was damaged on arrival",1,2023-12-13
FB036326,CUST039302,P0262,Loved the display and performance,4,2024-12-30
FB036327,CUST047072,P0319,"It's fine, delivery took a couple of extra days",3,2025-05-02
FB036328,CUST030103,P0296,Super fast delivery and genuine product,4,2026-04-06
FB036329,CUST021079,P0170,"Received a scratched unit, very disappointed",2,2024-07-05
FB036330,CUST019820,P0161,"Excellent phone, camera quality is amazing",5,2026-01-01
FB036331,CUST015375,P0478,"Very happy with the purchase, smooth experience",4,2024-06-02
FB036332,CUST002133,P0314,"It's fine, delivery took a couple of extra days",3,2023-08-15
FB036333,CUST008642,P0237,Super fast delivery and genuine product,4,2025-06-25
FB036334,CUST048800,P0168,"Received a scratched unit, very disappointed",2,2023-10-04
FB036335,CUST015415,P0572,"Average performance, heats up a bit while gaming",3,2024-07-18
FB036336,CUST043594,P0056,"Received a scratched unit, very disappointed",1,2024-08-06
FB036337,CUST003215,P0034,"Great value for money, battery life is superb",5,2025-06-11
FB036338,CUST008432,P0138,Super fast delivery and genuine product,5,2025-06-30
FB036339,CUST043454,P0554,"Phone hung frequently, had to get it exchanged",2,2024-09-03
FB036340,CUST025704,P0188,Super fast delivery and genuine product,5,2025-07-29
FB036341,CUST003322,P0025,"Phone hung frequently, had to get it exchanged",2,2023-08-09
FB036342,CUST045279,P0115,"It's fine, delivery took a couple of extra days",3,2023-12-09
FB036343,CUST001737,P0164,"Poor packaging, box was damaged on arrival",1,2024-06-08
FB036344,CUST001245,P0570,"Very happy with the purchase, smooth experience",5,2025-02-14
FB036345,CUST046824,P0263,Loved the display and performance,5,2025-01-18
FB036346,CUST048892,P0436,"Great value for money, battery life is superb",5,2025-07-12
FB036347,CUST030492,P0173,"Very happy with the purchase, smooth experience",4,2025-04-05
FB036348,CUST002965,P0221,"It's fine, delivery took a couple of extra days",3,2023-12-06
FB036349,CUST047982,P0587,"Excellent phone, camera quality is amazing",4,2025-11-27
FB036350,CUST024529,P0162,"Poor packaging, box was damaged on arrival",2,2025-08-15
FB036351,CUST012197,P0472,Super fast delivery and genuine product,4,2025-01-20
FB036352,CUST022689,P0495,Build quality and after-sales support are great,5,2026-03-07
FB036353,CUST000427,P0080,"Very happy with the purchase, smooth experience",5,2024-07-23
FB036354,CUST025494,P0202,"It's fine, delivery took a couple of extra days",3,2025-10-15
FB036355,CUST000111,P0177,"Excellent phone, camera quality is amazing",5,2026-05-12
FB036356,CUST048101,P0264,Loved the display and performance,5,2024-04-15
FB036357,CUST001291,P0420,"Phone is okay, expected slightly better battery",3,2026-01-16
FB036358,CUST025716,P0014,"Great value for money, battery life is superb",4,2026-05-24
FB036359,CUST025285,P0043,"Very happy with the purchase, smooth experience",4,2024-04-21
FB036360,CUST020580,P0056,Build quality and after-sales support are great,5,2026-05-11
FB036361,CUST029998,P0222,"It's fine, delivery took a couple of extra days",3,2024-02-18
FB036362,CUST036853,P0528,"Phone is okay, expected slightly better battery",3,2023-07-13
FB036363,CUST041426,P0310,Build quality and after-sales support are great,4,2023-10-11
FB036364,CUST012258,P0447,Warranty claim process was very slow,1,2023-07-28
FB036365,CUST012261,P0336,"Received a scratched unit, very disappointed",2,2025-03-08
FB036366,CUST022245,P0336,"Great value for money, battery life is superb",5,2024-05-11
FB036367,CUST021100,P0323,Build quality and after-sales support are great,5,2023-10-22
FB036368,CUST020237,P0134,"Poor packaging, box was damaged on arrival",2,2026-06-01
FB036369,CUST021784,P0206,"Very happy with the purchase, smooth experience",5,2025-12-21
FB036370,CUST047936,P0412,"Phone hung frequently, had to get it exchanged",1,2026-02-27
FB036371,CUST049599,P0415,Super fast delivery and genuine product,5,2024-04-02
FB036372,CUST023921,P0596,Loved the display and performance,4,2025-10-29
FB036373,CUST006189,P0517,"Excellent phone, camera quality is amazing",5,2025-09-04
FB036374,CUST047097,P0293,"Great value for money, battery life is superb",5,2024-06-17
FB036375,CUST044316,P0129,"Very happy with the purchase, smooth experience",4,2026-03-07
FB036376,CUST016473,P0547,"Very happy with the purchase, smooth experience",5,2024-04-22
FB036377,CUST049547,P0247,Build quality and after-sales support are great,4,2023-10-22
FB036378,CUST020422,P0162,"Phone is okay, expected slightly better battery",3,2023-11-24
FB036379,CUST002786,P0507,"Average performance, heats up a bit while gaming",3,2024-04-01
FB036380,CUST030032,P0099,"Excellent phone, camera quality is amazing",5,2025-03-02
FB036381,CUST021300,P0179,"Very happy with the purchase, smooth experience",5,2025-05-09
FB036382,CUST023856,P0028,"Great value for money, battery life is superb",4,2024-10-03
FB036383,CUST046804,P0378,"Poor packaging, box was damaged on arrival",2,2023-10-23
FB036384,CUST025090,P0262,"Very happy with the purchase, smooth experience",4,2024-03-12
FB036385,CUST024776,P0406,Super fast delivery and genuine product,5,2024-04-09
FB036386,CUST011759,P0231,Loved the display and performance,4,2024-06-01
FB036387,CUST049548,P0500,"Phone is okay, expected slightly better battery",3,2025-02-18
FB036388,CUST003717,P0345,"Excellent phone, camera quality is amazing",5,2024-09-15
FB036389,CUST049205,P0502,"Great value for money, battery life is superb",5,2024-02-10
FB036390,CUST035543,P0099,"Excellent phone, camera quality is amazing",4,2024-07-27
FB036391,CUST006523,P0536,Super fast delivery and genuine product,5,2024-03-29
FB036392,CUST014744,P0017,Loved the display and performance,4,2024-03-17
FB036393,CUST044052,P0518,"Received a scratched unit, very disappointed",2,2025-04-21
